전용면적(㎡),건축년도,건축면적,연면적,주차대수,전체동수,주거전용면적
83.85,2007,2899.98,61664,511,5,36325.46
59.713,2007,2899.98,61664,511,5,36325.46
83.85,2007,2899.98,61664,511,5,36325.46
59.713,2007,2899.98,61664,511,5,36325.46
83.85,2007,2899.98,61664,511,5,36325.46
83.85,2007,2899.98,61664,511,5,36325.46
83.85,2007,2899.98,61664,511,5,36325.46
83.871,2007,2899.98,61664,511,5,36325.46
83.85,2007,2899.98,61664,511,5,36325.46
59.54,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
114.99,2004,0,59371,463,7,34161.24
84.85,2004,0,59371,463,7,34161.24
84.85,2004,0,59371,463,7,34161.24
114.99,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
114.99,2004,0,59371,463,7,34161.24
84.85,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
114.99,2004,0,59371,463,7,34161.24
84.85,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
59.54,2004,0,59371,463,7,34161.24
59.78,2004,0,59371,463,7,34161.24
114.85,2009,5303.92,76631,550,7,35124.81
114.87,2009,5303.92,76631,550,7,35124.81
114.9,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
84.98,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
114.85,2009,5303.92,76631,550,7,35124.81
114.87,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
84.98,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
84.98,2009,5303.92,76631,550,7,35124.81
114.85,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
114.9,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
84.97,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
84.97,2009,5303.92,76631,550,7,35124.81
84.87,2009,5303.92,76631,550,7,35124.81
59.95,2009,5303.92,76631,550,7,35124.81
59.96,2009,3411.62,57803,414,5,26666.85
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
59.788,2005,0,80849797,574,10,39732.513
84.806,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
114.793,2005,0,80849797,574,10,39732.513
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
153.25,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
201.71,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.93,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.93,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
153.25,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
201.71,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
153.25,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
153.25,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.93,2012,31708.53,575494,4890,51,271661.76
59.97,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.97,2012,31708.53,575494,4890,51,271661.76
84.92,2012,31708.53,575494,4890,51,271661.76
120.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
84.95,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
84.94,2012,31708.53,575494,4890,51,271661.76
120.91,2012,31708.53,575494,4890,51,271661.76
84.93,2009,3411.62,57803,414,5,26666.85
84.95,2009,3411.62,57803,414,5,26666.85
84.95,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
84.95,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
84.95,2009,3411.62,57803,414,5,26666.85
84.93,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
84.95,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
84.92,2009,3411.62,57803,414,5,26666.85
84.93,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
114.94,2009,3411.62,57803,414,5,26666.85
59.96,2009,3411.62,57803,414,5,26666.85
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
114.03,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
114.03,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
114.03,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
114.03,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
114.03,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
75.75,1996,0,81997,668,4,56969.64
84.57,1996,0,81997,668,4,56969.64
59.76,1998,2281.2,38157,300,2,20574.31
84.93,1998,2281.2,38157,300,2,20574.31
111.13,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
84.93,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.56,1998,2281.2,38157,300,2,20574.31
84.93,1998,2281.2,38157,300,2,20574.31
111.13,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
59.76,1998,2281.2,38157,300,2,20574.31
111.13,1998,2281.2,38157,300,2,20574.31
59.56,1998,2281.2,38157,300,2,20574.31
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
13.642,2014,558.32,5817,50,1,2565.952
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
114.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
114.63,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
114.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
108.63,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
75.66,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.78,1995,8133.39,117343,943,8,80064.18
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
84.73,2008,0,26940,225,2,16641.86
84.73,2008,0,27097,223,2,15827.2671
38.7,2004,0,20416,253,1,10871.28
44.88,2004,0,20416,253,1,10871.28
41.48,2004,0,20416,253,1,10871.28
33.32,2004,0,20416,253,1,10871.28
44.88,2004,0,20416,253,1,10871.28
45.89,2004,0,20416,253,1,10871.28
45.75,2004,0,20416,253,1,10871.28
41.48,2004,0,20416,253,1,10871.28
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.4,2000,0,30146,203,4,17226
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
84.99,2002,0,90620,775,4,57471.93
59.94,2002,0,90620,775,4,57471.93
114.75,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
84.33,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
84.33,2001,0,56189,519,6,32648.58
114.75,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
84.33,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
114.75,2001,0,56189,519,6,32648.58
84.33,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
84.33,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
32.76,2001,0,56189,519,6,32648.58
114.75,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
60,2001,0,56189,519,6,32648.58
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
120.14,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
120.14,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
84.77,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
60.06,1993,0,100004,804,10,76611.98
114.68,2014,19284,232130,1264,26,113848.87
59.69,2014,19284,232130,1264,26,113848.87
114.71,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
114.71,2014,19284,232130,1264,26,113848.87
101.34,2014,19284,232130,1264,26,113848.87
114.71,2014,19284,232130,1264,26,113848.87
114.71,2014,19284,232130,1264,26,113848.87
101.34,2014,19284,232130,1264,26,113848.87
101.31,2014,19284,232130,1264,26,113848.87
84.61,2014,19284,232130,1264,26,113848.87
84.93,2014,19284,232130,1264,26,113848.87
84.3,2014,19284,232130,1264,26,113848.87
59.69,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
84.41,2014,19284,232130,1264,26,113848.87
114.68,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
114.71,2014,19284,232130,1264,26,113848.87
84.81,2014,19284,232130,1264,26,113848.87
101.34,2014,19284,232130,1264,26,113848.87
84.93,2009,16981.06,540103,4368,28,279425.58
136.65,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
59.89,2009,16981.06,540103,4368,28,279425.58
168.65,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
59.96,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
222.76,2009,16981.06,540103,4368,28,279425.58
59.89,2009,16981.06,540103,4368,28,279425.58
59.96,2009,16981.06,540103,4368,28,279425.58
136.65,2009,16981.06,540103,4368,28,279425.58
59.89,2009,16981.06,540103,4368,28,279425.58
115.65,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
198.22,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
198.04,2009,16981.06,540103,4368,28,279425.58
169.31,2009,16981.06,540103,4368,28,279425.58
59.89,2009,16981.06,540103,4368,28,279425.58
169.31,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
59.96,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
168.65,2009,16981.06,540103,4368,28,279425.58
84.93,2009,16981.06,540103,4368,28,279425.58
59.96,2009,16981.06,540103,4368,28,279425.58
222.76,2009,16981.06,540103,4368,28,279425.58
59.89,2009,16981.06,540103,4368,28,279425.58
135.92,2009,16981.06,540103,4368,28,279425.58
168.65,2009,16981.06,540103,4368,28,279425.58
84.85,2009,16981.06,540103,4368,28,279425.58
